instant_hour,date,season_hour,year_hour,month_hour,holiday_hour,weekday_hour,workingday_hour,weather_hour,temp_hour,atemp_hour,humid_hour,windspeed_hour,casual_hour,registered_hour,count_hour,instant_day,season_day,year_day,month_day,hour,holiday_day,weekday_day,workingday_day,weather_day,temp_day,atemp_day,humid_day,windspeed_day,casual_day,registered_day,count_day,month
267,2011-09-24,4,0,9,0,6,0,2,0.606667,0.564412,0.8625,0.0783833,1776,3647,5423,6287,Fall,0,9,12,0,6,0,2,0.62,0.5758,0.83,0.0896,141,266,407,September
267,2011-09-24,4,0,9,0,6,0,2,0.606667,0.564412,0.8625,0.0783833,1776,3647,5423,6288,Fall,0,9,13,0,6,0,1,0.64,0.5909,0.78,0.0,170,290,460,September
267,2011-09-24,4,0,9,0,6,0,2,0.606667,0.564412,0.8625,0.0783833,1776,3647,5423,6289,Fall,0,9,14,0,6,0,2,0.66,0.6212,0.74,0.1343,164,226,390,September
267,2011-09-24,4,0,9,0,6,0,2,0.606667,0.564412,0.8625,0.0783833,1776,3647,5423,6290,Fall,0,9,15,0,6,0,2,0.66,0.6212,0.74,0.1343,168,284,452,September
267,2011-09-24,4,0,9,0,6,0,2,0.606667,0.564412,0.8625,0.0783833,1776,3647,5423,6291,Fall,0,9,16,0,6,0,2,0.64,0.5909,0.78,0.0896,167,282,449,September
267,2011-09-24,4,0,9,0,6,0,2,0.606667,0.564412,0.8625,0.0783833,1776,3647,5423,6292,Fall,0,9,17,0,6,0,1,0.66,0.6212,0.74,0.1045,180,246,426,September
267,2011-09-24,4,0,9,0,6,0,2,0.606667,0.564412,0.8625,0.0783833,1776,3647,5423,6293,Fall,0,9,18,0,6,0,1,0.64,0.5909,0.78,0.1045,157,243,400,September
267,2011-09-24,4,0,9,0,6,0,2,0.606667,0.564412,0.8625,0.0783833,1776,3647,5423,6294,Fall,0,9,19,0,6,0,1,0.62,0.5606,0.88,0.0,77,231,308,September
267,2011-09-24,4,0,9,0,6,0,2,0.606667,0.564412,0.8625,0.0783833,1776,3647,5423,6295,Fall,0,9,20,0,6,0,1,0.62,0.5758,0.83,0.0,77,166,243,September
267,2011-09-24,4,0,9,0,6,0,2,0.606667,0.564412,0.8625,0.0783833,1776,3647,5423,6296,Fall,0,9,21,0,6,0,1,0.62,0.5758,0.83,0.0896,66,156,222,September
267,2011-09-24,4,0,9,0,6,0,2,0.606667,0.564412,0.8625,0.0783833,1776,3647,5423,6297,Fall,0,9,22,0,6,0,2,0.62,0.5606,0.88,0.0,50,143,193,September
267,2011-09-24,4,0,9,0,6,0,2,0.606667,0.564412,0.8625,0.0783833,1776,3647,5423,6298,Fall,0,9,23,0,6,0,2,0.6,0.5455,0.88,0.0896,27,123,150,September
268,2011-09-25,4,0,9,0,0,0,2,0.634167,0.572637,0.845,0.0503792,1544,3466,5010,6299,Fall,0,9,0,0,0,0,2,0.6,0.5455,0.88,0.0,37,136,173,September
268,2011-09-25,4,0,9,0,0,0,2,0.634167,0.572637,0.845,0.0503792,1544,3466,5010,6300,Fall,0,9,1,0,0,0,2,0.6,0.5455,0.88,0.1045,31,93,124,September
268,2011-09-25,4,0,9,0,0,0,2,0.634167,0.572637,0.845,0.0503792,1544,3466,5010,6301,Fall,0,9,2,0,0,0,3,0.6,0.5152,0.94,0.0,27,79,106,September
268,2011-09-25,4,0,9,0,0,0,2,0.634167,0.572637,0.845,0.0503792,1544,3466,5010,6302,Fall,0,9,3,0,0,0,3,0.6,0.5152,0.94,0.0,20,39,59,September
268,2011-09-25,4,0,9,0,0,0,2,0.634167,0.572637,0.845,0.0503792,1544,3466,5010,6303,Fall,0,9,4,0,0,0,3,0.6,0.5152,0.94,0.1343,3,5,8,September
268,2011-09-25,4,0,9,0,0,0,2,0.634167,0.572637,0.845,0.0503792,1544,3466,5010,6304,Fall,0,9,5,0,0,0,1,0.6,0.5455,0.88,0.0896,1,2,3,September
268,2011-09-25,4,0,9,0,0,0,2,0.634167,0.572637,0.845,0.0503792,1544,3466,5010,6305,Fall,0,9,6,0,0,0,2,0.6,0.5455,0.88,0.1045,4,13,17,September
268,2011-09-25,4,0,9,0,0,0,2,0.634167,0.572637,0.845,0.0503792,1544,3466,5010,6306,Fall,0,9,7,0,0,0,2,0.6,0.5152,0.94,0.1343,15,23,38,September
268,2011-09-25,4,0,9,0,0,0,2,0.634167,0.572637,0.845,0.0503792,1544,3466,5010,6307,Fall,0,9,8,0,0,0,2,0.62,0.5606,0.88,0.0,27,59,86,September
268,2011-09-25,4,0,9,0,0,0,2,0.634167,0.572637,0.845,0.0503792,1544,3466,5010,6308,Fall,0,9,9,0,0,0,2,0.64,0.5758,0.83,0.0,55,100,155,September
268,2011-09-25,4,0,9,0,0,0,2,0.634167,0.572637,0.845,0.0503792,1544,3466,5010,6309,Fall,0,9,10,0,0,0,2,0.64,0.5758,0.83,0.0,85,190,275,September
268,2011-09-25,4,0,9,0,0,0,2,0.634167,0.572637,0.845,0.0503792,1544,3466,5010,6310,Fall,0,9,11,0,0,0,2,0.66,0.6061,0.78,0.1343,131,230,361,September
268,2011-09-25,4,0,9,0,0,0,2,0.634167,0.572637,0.845,0.0503792,1544,3466,5010,6311,Fall,0,9,12,0,0,0,2,0.66,0.6061,0.78,0.0,143,270,413,September
268,2011-09-25,4,0,9,0,0,0,2,0.634167,0.572637,0.845,0.0503792,1544,3466,5010,6312,Fall,0,9,13,0,0,0,2,0.68,0.6364,0.74,0.0,122,247,369,September
268,2011-09-25,4,0,9,0,0,0,2,0.634167,0.572637,0.845,0.0503792,1544,3466,5010,6313,Fall,0,9,14,0,0,0,2,0.66,0.6061,0.78,0.0,116,231,347,September
268,2011-09-25,4,0,9,0,0,0,2,0.634167,0.572637,0.845,0.0503792,1544,3466,5010,6314,Fall,0,9,15,0,0,0,2,0.66,0.6061,0.78,0.0,119,234,353,September
268,2011-09-25,4,0,9,0,0,0,2,0.634167,0.572637,0.845,0.0503792,1544,3466,5010,6315,Fall,0,9,16,0,0,0,1,0.7,0.6515,0.7,0.0,144,320,464,September
268,2011-09-25,4,0,9,0,0,0,2,0.634167,0.572637,0.845,0.0503792,1544,3466,5010,6316,Fall,0,9,17,0,0,0,1,0.68,0.6364,0.74,0.0,145,275,420,September
268,2011-09-25,4,0,9,0,0,0,2,0.634167,0.572637,0.845,0.0503792,1544,3466,5010,6317,Fall,0,9,18,0,0,0,1,0.68,0.6364,0.74,0.0,125,279,404,September
268,2011-09-25,4,0,9,0,0,0,2,0.634167,0.572637,0.845,0.0503792,1544,3466,5010,6318,Fall,0,9,19,0,0,0,1,0.64,0.5758,0.83,0.1343,87,242,329,September
268,2011-09-25,4,0,9,0,0,0,2,0.634167,0.572637,0.845,0.0503792,1544,3466,5010,6319,Fall,0,9,20,0,0,0,1,0.64,0.5758,0.83,0.0896,51,135,186,September
268,2011-09-25,4,0,9,0,0,0,2,0.634167,0.572637,0.845,0.0503792,1544,3466,5010,6320,Fall,0,9,21,0,0,0,1,0.62,0.5455,0.94,0.0896,24,113,137,September
268,2011-09-25,4,0,9,0,0,0,2,0.634167,0.572637,0.845,0.0503792,1544,3466,5010,6321,Fall,0,9,22,0,0,0,1,0.62,0.5606,0.88,0.0896,20,84,104,September
268,2011-09-25,4,0,9,0,0,0,2,0.634167,0.572637,0.845,0.0503792,1544,3466,5010,6322,Fall,0,9,23,0,0,0,2,0.62,0.5455,0.94,0.1045,12,67,79,September
269,2011-09-26,4,0,9,0,1,1,2,0.649167,0.589042,0.848333,0.1107,684,3946,4630,6323,Fall,0,9,0,0,1,1,2,0.62,0.5455,0.94,0.0,6,23,29,September
269,2011-09-26,4,0,9,0,1,1,2,0.649167,0.589042,0.848333,0.1107,684,3946,4630,6324,Fall,0,9,1,0,1,1,2,0.62,0.5606,0.88,0.1045,3,14,17,September
269,2011-09-26,4,0,9,0,1,1,2,0.649167,0.589042,0.848333,0.1107,684,3946,4630,6325,Fall,0,9,2,0,1,1,2,0.62,0.5606,0.88,0.1045,4,4,8,September
269,2011-09-26,4,0,9,0,1,1,2,0.649167,0.589042,0.848333,0.1107,684,3946,4630,6326,Fall,0,9,3,0,1,1,2,0.62,0.5455,0.94,0.0,0,5,5,September
269,2011-09-26,4,0,9,0,1,1,2,0.649167,0.589042,0.848333,0.1107,684,3946,4630,6327,Fall,0,9,4,0,1,1,2,0.62,0.5455,0.94,0.0896,2,4,6,September
269,2011-09-26,4,0,9,0,1,1,2,0.649167,0.589042,0.848333,0.1107,684,3946,4630,6328,Fall,0,9,5,0,1,1,2,0.62,0.5606,0.88,0.0,0,25,25,September
269,2011-09-26,4,0,9,0,1,1,2,0.649167,0.589042,0.848333,0.1107,684,3946,4630,6329,Fall,0,9,6,0,1,1,2,0.62,0.5455,0.94,0.0896,6,107,113,September
269,2011-09-26,4,0,9,0,1,1,2,0.649167,0.589042,0.848333,0.1107,684,3946,4630,6330,Fall,0,9,7,0,1,1,2,0.62,0.5455,0.94,0.0,17,315,332,September
269,2011-09-26,4,0,9,0,1,1,2,0.649167,0.589042,0.848333,0.1107,684,3946,4630,6331,Fall,0,9,8,0,1,1,2,0.62,0.5455,0.94,0.0,29,326,355,September
269,2011-09-26,4,0,9,0,1,1,2,0.649167,0.589042,0.848333,0.1107,684,3946,4630,6332,Fall,0,9,9,0,1,1,2,0.64,0.5758,0.89,0.194,44,161,205,September
269,2011-09-26,4,0,9,0,1,1,2,0.649167,0.589042,0.848333,0.1107,684,3946,4630,6333,Fall,0,9,10,0,1,1,2,0.64,0.5758,0.89,0.194,37,117,154,September
269,2011-09-26,4,0,9,0,1,1,2,0.649167,0.589042,0.848333,0.1107,684,3946,4630,6334,Fall,0,9,11,0,1,1,1,0.68,0.6364,0.79,0.2239,43,116,159,September
269,2011-09-26,4,0,9,0,1,1,2,0.649167,0.589042,0.848333,0.1107,684,3946,4630,6335,Fall,0,9,12,0,1,1,2,0.68,0.6364,0.79,0.1642,48,161,209,September
269,2011-09-26,4,0,9,0,1,1,2,0.649167,0.589042,0.848333,0.1107,684,3946,4630,6336,Fall,0,9,13,0,1,1,2,0.7,0.6667,0.74,0.1642,48,139,187,September
269,2011-09-26,4,0,9,0,1,1,2,0.649167,0.589042,0.848333,0.1107,684,3946,4630,6337,Fall,0,9,14,0,1,1,1,0.7,0.6515,0.7,0.1642,44,110,154,September
269,2011-09-26,4,0,9,0,1,1,2,0.649167,0.589042,0.848333,0.1107,684,3946,4630,6338,Fall,0,9,15,0,1,1,1,0.72,0.6818,0.62,0.1343,52,157,209,September
269,2011-09-26,4,0,9,0,1,1,2,0.649167,0.589042,0.848333,0.1107,684,3946,4630,6339,Fall,0,9,16,0,1,1,1,0.7,0.6515,0.65,0.1642,74,239,313,September
269,2011-09-26,4,0,9,0,1,1,2,0.649167,0.589042,0.848333,0.1107,684,3946,4630,6340,Fall,0,9,17,0,1,1,1,0.7,0.6515,0.7,0.1343,61,509,570,September
269,2011-09-26,4,0,9,0,1,1,2,0.649167,0.589042,0.848333,0.1107,684,3946,4630,6341,Fall,0,9,18,0,1,1,1,0.66,0.6061,0.83,0.1045,63,490,553,September
269,2011-09-26,4,0,9,0,1,1,2,0.649167,0.589042,0.848333,0.1107,684,3946,4630,6342,Fall,0,9,19,0,1,1,1,0.66,0.6061,0.82,0.0896,36,347,383,September
269,2011-09-26,4,0,9,0,1,1,2,0.649167,0.589042,0.848333,0.1107,684,3946,4630,6343,Fall,0,9,20,0,1,1,1,0.64,0.5758,0.89,0.1343,24,227,251,September
269,2011-09-26,4,0,9,0,1,1,2,0.649167,0.589042,0.848333,0.1107,684,3946,4630,6344,Fall,0,9,21,0,1,1,1,0.64,0.5758,0.89,0.1343,18,164,182,September
269,2011-09-26,4,0,9,0,1,1,2,0.649167,0.589042,0.848333,0.1107,684,3946,4630,6345,Fall,0,9,22,0,1,1,1,0.62,0.5455,0.94,0.1343,14,122,136,September
269,2011-09-26,4,0,9,0,1,1,2,0.649167,0.589042,0.848333,0.1107,684,3946,4630,6346,Fall,0,9,23,0,1,1,1,0.62,0.5455,0.94,0.1343,11,64,75,September
270,2011-09-27,4,0,9,0,2,1,2,0.636667,0.574525,0.885417,0.118171,477,3643,4120,6347,Fall,0,9,0,0,2,1,1,0.62,0.5455,0.94,0.1343,9,28,37,September
270,2011-09-27,4,0,9,0,2,1,2,0.636667,0.574525,0.885417,0.118171,477,3643,4120,6348,Fall,0,9,1,0,2,1,1,0.62,0.5455,0.94,0.1642,4,6,10,September
270,2011-09-27,4,0,9,0,2,1,2,0.636667,0.574525,0.885417,0.118171,477,3643,4120,6349,Fall,0,9,2,0,2,1,1,0.62,0.5455,0.94,0.1045,7,4,11,September
270,2011-09-27,4,0,9,0,2,1,2,0.636667,0.574525,0.885417,0.118171,477,3643,4120,6350,Fall,0,9,3,0,2,1,2,0.62,0.5455,0.94,0.0,5,5,10,September
270,2011-09-27,4,0,9,0,2,1,2,0.636667,0.574525,0.885417,0.118171,477,3643,4120,6351,Fall,0,9,4,0,2,1,3,0.62,0.5455,0.94,0.0896,5,3,8,September
270,2011-09-27,4,0,9,0,2,1,2,0.636667,0.574525,0.885417,0.118171,477,3643,4120,6352,Fall,0,9,5,0,2,1,3,0.62,0.5455,0.94,0.0896,0,24,24,September
270,2011-09-27,4,0,9,0,2,1,2,0.636667,0.574525,0.885417,0.118171,477,3643,4120,6353,Fall,0,9,6,0,2,1,2,0.62,0.5455,0.94,0.1045,8,116,124,September
270,2011-09-27,4,0,9,0,2,1,2,0.636667,0.574525,0.885417,0.118171,477,3643,4120,6354,Fall,0,9,7,0,2,1,2,0.62,0.5455,0.94,0.1045,15,234,249,September
270,2011-09-27,4,0,9,0,2,1,2,0.636667,0.574525,0.885417,0.118171,477,3643,4120,6355,Fall,0,9,8,0,2,1,2,0.64,0.5758,0.89,0.1045,27,400,427,September
270,2011-09-27,4,0,9,0,2,1,2,0.636667,0.574525,0.885417,0.118171,477,3643,4120,6356,Fall,0,9,9,0,2,1,3,0.64,0.5758,0.89,0.194,20,173,193,September
270,2011-09-27,4,0,9,0,2,1,2,0.636667,0.574525,0.885417,0.118171,477,3643,4120,6357,Fall,0,9,10,0,2,1,3,0.64,0.5606,0.94,0.1642,21,101,122,September
270,2011-09-27,4,0,9,0,2,1,2,0.636667,0.574525,0.885417,0.118171,477,3643,4120,6358,Fall,0,9,11,0,2,1,2,0.66,0.5909,0.89,0.1045,26,97,123,September
270,2011-09-27,4,0,9,0,2,1,2,0.636667,0.574525,0.885417,0.118171,477,3643,4120,6359,Fall,0,9,12,0,2,1,2,0.66,0.5909,0.89,0.1343,33,129,162,September
270,2011-09-27,4,0,9,0,2,1,2,0.636667,0.574525,0.885417,0.118171,477,3643,4120,6360,Fall,0,9,13,0,2,1,2,0.7,0.6667,0.74,0.2239,29,122,151,September
270,2011-09-27,4,0,9,0,2,1,2,0.636667,0.574525,0.885417,0.118171,477,3643,4120,6361,Fall,0,9,14,0,2,1,2,0.68,0.6364,0.79,0.1045,29,123,152,September
270,2011-09-27,4,0,9,0,2,1,2,0.636667,0.574525,0.885417,0.118171,477,3643,4120,6362,Fall,0,9,15,0,2,1,2,0.68,0.6364,0.83,0.0896,35,170,205,September
270,2011-09-27,4,0,9,0,2,1,2,0.636667,0.574525,0.885417,0.118171,477,3643,4120,6363,Fall,0,9,16,0,2,1,2,0.66,0.6061,0.83,0.194,33,225,258,September
270,2011-09-27,4,0,9,0,2,1,2,0.636667,0.574525,0.885417,0.118171,477,3643,4120,6364,Fall,0,9,17,0,2,1,2,0.66,0.5909,0.89,0.194,50,480,530,September
270,2011-09-27,4,0,9,0,2,1,2,0.636667,0.574525,0.885417,0.118171,477,3643,4120,6365,Fall,0,9,18,0,2,1,2,0.64,0.5758,0.89,0.2239,31,325,356,September
270,2011-09-27,4,0,9,0,2,1,2,0.636667,0.574525,0.885417,0.118171,477,3643,4120,6366,Fall,0,9,19,0,2,1,2,0.64,0.5758,0.89,0.1343,26,294,320,September
270,2011-09-27,4,0,9,0,2,1,2,0.636667,0.574525,0.885417,0.118171,477,3643,4120,6367,Fall,0,9,20,0,2,1,1,0.62,0.5909,0.78,0.0,17,221,238,September
270,2011-09-27,4,0,9,0,2,1,2,0.636667,0.574525,0.885417,0.118171,477,3643,4120,6368,Fall,0,9,21,0,2,1,1,0.6,0.5606,0.83,0.0,17,179,196,September
270,2011-09-27,4,0,9,0,2,1,2,0.636667,0.574525,0.885417,0.118171,477,3643,4120,6369,Fall,0,9,22,0,2,1,1,0.6,0.5455,0.88,0.0896,19,102,121,September
270,2011-09-27,4,0,9,0,2,1,2,0.636667,0.574525,0.885417,0.118171,477,3643,4120,6370,Fall,0,9,23,0,2,1,1,0.6,0.5455,0.88,0.0896,11,82,93,September
271,2011-09-28,4,0,9,0,3,1,2,0.635,0.575158,0.84875,0.148629,480,3427,3907,6371,Fall,0,9,0,0,3,1,1,0.6,0.5455,0.88,0.0,7,29,36,September
271,2011-09-28,4,0,9,0,3,1,2,0.635,0.575158,0.84875,0.148629,480,3427,3907,6372,Fall,0,9,1,0,3,1,1,0.6,0.5455,0.88,0.0,1,13,14,September
271,2011-09-28,4,0,9,0,3,1,2,0.635,0.575158,0.84875,0.148629,480,3427,3907,6373,Fall,0,9,2,0,3,1,1,0.6,0.5455,0.88,0.2537,0,9,9,September
271,2011-09-28,4,0,9,0,3,1,2,0.635,0.575158,0.84875,0.148629,480,3427,3907,6374,Fall,0,9,3,0,3,1,2,0.6,0.5152,0.94,0.0896,0,3,3,September
271,2011-09-28,4,0,9,0,3,1,2,0.635,0.575158,0.84875,0.148629,480,3427,3907,6375,Fall,0,9,4,0,3,1,1,0.6,0.5455,0.88,0.0,1,3,4,September
271,2011-09-28,4,0,9,0,3,1,2,0.635,0.575158,0.84875,0.148629,480,3427,3907,6376,Fall,0,9,5,0,3,1,2,0.6,0.5152,0.94,0.0,2,20,22,September
271,2011-09-28,4,0,9,0,3,1,2,0.635,0.575158,0.84875,0.148629,480,3427,3907,6377,Fall,0,9,6,0,3,1,3,0.6,0.5152,0.94,0.1642,3,111,114,September
271,2011-09-28,4,0,9,0,3,1,2,0.635,0.575158,0.84875,0.148629,480,3427,3907,6378,Fall,0,9,7,0,3,1,3,0.6,0.5152,0.94,0.1642,8,177,185,September
271,2011-09-28,4,0,9,0,3,1,2,0.635,0.575158,0.84875,0.148629,480,3427,3907,6379,Fall,0,9,8,0,3,1,3,0.62,0.5455,0.94,0.2239,17,270,287,September
271,2011-09-28,4,0,9,0,3,1,2,0.635,0.575158,0.84875,0.148629,480,3427,3907,6380,Fall,0,9,9,0,3,1,3,0.62,0.5455,0.94,0.2239,14,141,155,September
271,2011-09-28,4,0,9,0,3,1,2,0.635,0.575158,0.84875,0.148629,480,3427,3907,6381,Fall,0,9,10,0,3,1,2,0.62,0.5455,0.94,0.0,20,109,129,September
271,2011-09-28,4,0,9,0,3,1,2,0.635,0.575158,0.84875,0.148629,480,3427,3907,6382,Fall,0,9,11,0,3,1,2,0.66,0.6061,0.83,0.1045,24,127,151,September
271,2011-09-28,4,0,9,0,3,1,2,0.635,0.575158,0.84875,0.148629,480,3427,3907,6383,Fall,0,9,12,0,3,1,2,0.68,0.6364,0.79,0.0,25,159,184,September
271,2011-09-28,4,0,9,0,3,1,2,0.635,0.575158,0.84875,0.148629,480,3427,3907,6384,Fall,0,9,13,0,3,1,1,0.7,0.6667,0.74,0.2537,24,138,162,September
271,2011-09-28,4,0,9,0,3,1,2,0.635,0.575158,0.84875,0.148629,480,3427,3907,6385,Fall,0,9,14,0,3,1,1,0.72,0.6818,0.62,0.2537,25,145,170,September
271,2011-09-28,4,0,9,0,3,1,2,0.635,0.575158,0.84875,0.148629,480,3427,3907,6386,Fall,0,9,15,0,3,1,1,0.7,0.6515,0.7,0.1343,35,146,181,September
271,2011-09-28,4,0,9,0,3,1,2,0.635,0.575158,0.84875,0.148629,480,3427,3907,6387,Fall,0,9,16,0,3,1,1,0.7,0.6515,0.7,0.194,39,241,280,September
271,2011-09-28,4,0,9,0,3,1,2,0.635,0.575158,0.84875,0.148629,480,3427,3907,6388,Fall,0,9,17,0,3,1,1,0.7,0.6515,0.7,0.2239,64,527,591,September
271,2011-09-28,4,0,9,0,3,1,2,0.635,0.575158,0.84875,0.148629,480,3427,3907,6389,Fall,0,9,18,0,3,1,3,0.66,0.6061,0.83,0.2537,65,459,524,September
271,2011-09-28,4,0,9,0,3,1,2,0.635,0.575158,0.84875,0.148629,480,3427,3907,6390,Fall,0,9,19,0,3,1,3,0.66,0.6061,0.83,0.2537,57,315,372,September
271,2011-09-28,4,0,9,0,3,1,2,0.635,0.575158,0.84875,0.148629,480,3427,3907,6391,Fall,0,9,20,0,3,1,3,0.6,0.5606,0.83,0.2985,11,91,102,September
271,2011-09-28,4,0,9,0,3,1,2,0.635,0.575158,0.84875,0.148629,480,3427,3907,6392,Fall,0,9,21,0,3,1,3,0.6,0.5455,0.88,0.2537,7,67,74,September
271,2011-09-28,4,0,9,0,3,1,2,0.635,0.575158,0.84875,0.148629,480,3427,3907,6393,Fall,0,9,22,0,3,1,1,0.6,0.5455,0.88,0.0896,19,68,87,September
271,2011-09-28,4,0,9,0,3,1,2,0.635,0.575158,0.84875,0.148629,480,3427,3907,6394,Fall,0,9,23,0,3,1,1,0.6,0.5152,0.94,0.1343,12,59,71,September
272,2011-09-29,4,0,9,0,4,1,1,0.616667,0.574512,0.699167,0.172883,653,4186,4839,6395,Fall,0,9,0,0,4,1,1,0.6,0.5152,0.94,0.194,7,33,40,September
272,2011-09-29,4,0,9,0,4,1,1,0.616667,0.574512,0.699167,0.172883,653,4186,4839,6396,Fall,0,9,1,0,4,1,2,0.6,0.5,1.0,0.194,3,20,23,September
272,2011-09-29,4,0,9,0,4,1,1,0.616667,0.574512,0.699167,0.172883,653,4186,4839,6397,Fall,0,9,2,0,4,1,2,0.6,0.5,1.0,0.194,0,2,2,September
272,2011-09-29,4,0,9,0,4,1,1,0.616667,0.574512,0.699167,0.172883,653,4186,4839,6398,Fall,0,9,3,0,4,1,2,0.6,0.5152,0.94,0.194,0,8,8,September
272,2011-09-29,4,0,9,0,4,1,1,0.616667,0.574512,0.699167,0.172883,653,4186,4839,6399,Fall,0,9,4,0,4,1,2,0.6,0.5455,0.88,0.194,2,5,7,September
272,2011-09-29,4,0,9,0,4,1,1,0.616667,0.574512,0.699167,0.172883,653,4186,4839,6400,Fall,0,9,5,0,4,1,2,0.6,0.5455,0.88,0.1045,0,22,22,September
272,2011-09-29,4,0,9,0,4,1,1,0.616667,0.574512,0.699167,0.172883,653,4186,4839,6401,Fall,0,9,6,0,4,1,2,0.6,0.5455,0.88,0.0896,5,106,111,September
272,2011-09-29,4,0,9,0,4,1,1,0.616667,0.574512,0.699167,0.172883,653,4186,4839,6402,Fall,0,9,7,0,4,1,1,0.6,0.5455,0.88,0.1343,14,269,283,September
272,2011-09-29,4,0,9,0,4,1,1,0.616667,0.574512,0.699167,0.172883,653,4186,4839,6403,Fall,0,9,8,0,4,1,1,0.6,0.5606,0.83,0.0,29,402,431,September
272,2011-09-29,4,0,9,0,4,1,1,0.616667,0.574512,0.699167,0.172883,653,4186,4839,6404,Fall,0,9,9,0,4,1,1,0.62,0.5909,0.78,0.2537,27,198,225,September
272,2011-09-29,4,0,9,0,4,1,1,0.616667,0.574512,0.699167,0.172883,653,4186,4839,6405,Fall,0,9,10,0,4,1,1,0.64,0.6061,0.65,0.194,24,103,127,September
272,2011-09-29,4,0,9,0,4,1,1,0.616667,0.574512,0.699167,0.172883,653,4186,4839,6406,Fall,0,9,11,0,4,1,1,0.62,0.6061,0.61,0.194,36,122,158,September
272,2011-09-29,4,0,9,0,4,1,1,0.616667,0.574512,0.699167,0.172883,653,4186,4839,6407,Fall,0,9,12,0,4,1,1,0.66,0.6212,0.61,0.1642,38,157,195,September
272,2011-09-29,4,0,9,0,4,1,1,0.616667,0.574512,0.699167,0.172883,653,4186,4839,6408,Fall,0,9,13,0,4,1,1,0.64,0.6212,0.61,0.194,36,175,211,September
272,2011-09-29,4,0,9,0,4,1,1,0.616667,0.574512,0.699167,0.172883,653,4186,4839,6409,Fall,0,9,14,0,4,1,1,0.68,0.6364,0.51,0.2985,33,134,167,September
272,2011-09-29,4,0,9,0,4,1,1,0.616667,0.574512,0.699167,0.172883,653,4186,4839,6410,Fall,0,9,15,0,4,1,1,0.68,0.6364,0.45,0.3881,42,185,227,September
272,2011-09-29,4,0,9,0,4,1,1,0.616667,0.574512,0.699167,0.172883,653,4186,4839,6411,Fall,0,9,16,0,4,1,1,0.68,0.6364,0.41,0.3582,64,227,291,September
272,2011-09-29,4,0,9,0,4,1,1,0.616667,0.574512,0.699167,0.172883,653,4186,4839,6412,Fall,0,9,17,0,4,1,1,0.66,0.6212,0.47,0.2985,62,527,589,September
272,2011-09-29,4,0,9,0,4,1,1,0.616667,0.574512,0.699167,0.172883,653,4186,4839,6413,Fall,0,9,18,0,4,1,1,0.64,0.6212,0.41,0.2239,84,500,584,September
272,2011-09-29,4,0,9,0,4,1,1,0.616667,0.574512,0.699167,0.172883,653,4186,4839,6414,Fall,0,9,19,0,4,1,1,0.62,0.6212,0.5,0.0896,36,348,384,September
272,2011-09-29,4,0,9,0,4,1,1,0.616667,0.574512,0.699167,0.172883,653,4186,4839,6415,Fall,0,9,20,0,4,1,1,0.6,0.6212,0.53,0.0896,39,234,273,September
272,2011-09-29,4,0,9,0,4,1,1,0.616667,0.574512,0.699167,0.172883,653,4186,4839,6416,Fall,0,9,21,0,4,1,1,0.58,0.5455,0.56,0.0,30,195,225,September
272,2011-09-29,4,0,9,0,4,1,1,0.616667,0.574512,0.699167,0.172883,653,4186,4839,6417,Fall,0,9,22,0,4,1,1,0.56,0.5303,0.68,0.0,25,150,175,September
272,2011-09-29,4,0,9,0,4,1,1,0.616667,0.574512,0.699167,0.172883,653,4186,4839,6418,Fall,0,9,23,0,4,1,1,0.52,0.5,0.77,0.1045,17,64,81,September
273,2011-09-30,4,0,9,0,5,1,1,0.564167,0.544829,0.6475,0.206475,830,4372,5202,6419,Fall,0,9,0,0,5,1,1,0.52,0.5,0.83,0.1045,7,53,60,September
273,2011-09-30,4,0,9,0,5,1,1,0.564167,0.544829,0.6475,0.206475,830,4372,5202,6420,Fall,0,9,1,0,5,1,1,0.52,0.5,0.77,0.0896,5,18,23,September
273,2011-09-30,4,0,9,0,5,1,1,0.564167,0.544829,0.6475,0.206475,830,4372,5202,6421,Fall,0,9,2,0,5,1,1,0.52,0.5,0.83,0.1045,6,9,15,September
273,2011-09-30,4,0,9,0,5,1,1,0.564167,0.544829,0.6475,0.206475,830,4372,5202,6422,Fall,0,9,3,0,5,1,1,0.52,0.5,0.83,0.1045,0,3,3,September
273,2011-09-30,4,0,9,0,5,1,1,0.564167,0.544829,0.6475,0.206475,830,4372,5202,6423,Fall,0,9,4,0,5,1,1,0.52,0.5,0.83,0.194,2,6,8,September
273,2011-09-30,4,0,9,0,5,1,1,0.564167,0.544829,0.6475,0.206475,830,4372,5202,6424,Fall,0,9,5,0,5,1,1,0.52,0.5,0.83,0.194,3,23,26,September
273,2011-09-30,4,0,9,0,5,1,1,0.564167,0.544829,0.6475,0.206475,830,4372,5202,6425,Fall,0,9,6,0,5,1,1,0.52,0.5,0.83,0.2239,0,98,98,September
273,2011-09-30,4,0,9,0,5,1,1,0.564167,0.544829,0.6475,0.206475,830,4372,5202,6426,Fall,0,9,7,0,5,1,1,0.52,0.5,0.83,0.2239,14,283,297,September
273,2011-09-30,4,0,9,0,5,1,1,0.564167,0.544829,0.6475,0.206475,830,4372,5202,6427,Fall,0,9,8,0,5,1,1,0.54,0.5152,0.77,0.1343,31,425,456,September
